__id__,caption,category_code,country_code,created_at,url
ipbM1pEgAfxN8pX6cY24,two women hugging in the street of San Miguel de Allende in Mexico,PEOPLE,MEX,2024-07-01T13:40:02Z,https://images.trvl-media.com/localexpert/515266/d6be8d03-8c5a-430a-a471-cedcd19a6c44.jpg?impolicy=resizecrop&rw=1005&rh=565
j4h1kq2O6quX8mOmiRJ5,Two women and one man smiling and posing with the Mexican flag for Mexican Independence Day,PEOPLE,MEX,2024-07-01T13:40:02Z,https://www.hoodmwr.com/wp-content/uploads/2023/01/Mexican-people-1248x832.jpg
jPnVNa8isKmZwtThGKfn,two embroidered Mexican dresses on a mannequin,CLOTH,MEX,2024-07-01T13:40:02Z,https://blog.rostrosmexico.com/wp-content/uploads/2023/02/imagen_2023-02-24_135451404.png
l2gOQcjOGSsKB2YbWsbL,"people riding bikes on the street in the Mexico City,  Angel of Independence in behind",CITIES,MEX,2024-07-01T13:40:02Z,https://imagedelivery.net/0LMYosKeo5o-LXOCjdKUuA/tourscanner.com/2021/08/bike-tours-in-Mexico-City.jpg/w=800
lEPXIJSLV3is810iyiug,a woman making tacos on a typical grill called comal at a market,FOOD,MEX,2024-07-01T13:40:02Z,https://www.pinterest.com/pin/833799318499682828/
li3Ss8jfikCvszGEbs29,a quiet urban street scene in Mexico City,CITIES,MEX,2024-07-01T13:40:02Z,https://www.lugaresturisticosenmexico.com/wp-content/uploads/2022/07/Genova-Zona-Rosa-Reforma-Ciudad-de-Mexico.jpg
lmltiEXzHCgSxG98z0rb,"a farmer's market in Mercado Medellin, with shelves holding assorted fruit, boxes and pinatas",ARCH,MEX,2024-07-01T13:40:02Z,https://thecreativeadventurer.com/wp-content/uploads/2019/12/WhyCasaJacaranda27sDelightfulDayofCookingistheBestCulinaryExperienceinMexicoCity2112-768x512.jpg
m0JRdDImAhoKXBkf3P9T,Palacio de Bellas Artes cultural center building with many people walking around it in Mexico city,ARCH,MEX,2024-07-01T13:40:02Z,https://www.vallartadecoracion.com/wp-content/uploads/2023/10/15-36hours-mexicocity-1-mediumSquareAt3X-v3-1024x1024.jpg
mbwPfM4LqnhvbcRCHz5E,a traditional street view in San Miguel de Allende city in Mexico,CITIES,MEX,2024-07-01T13:40:02Z,https://i2-prod.edinburghlive.co.uk/incoming/article18337718.ece/ALTERNATES/s1200e/0_mexico.jpg
nlpIZ4F12kjyXiCeQY7h,"rows of Maria rag dolls, colorful traditional crafts in Mexico",DANCE,MEX,2024-07-01T13:40:02Z,https://cobertura360.mx/wp-content/uploads/2022/11/munequitas-1.png
o0nKKGBbJdip4c0xnTkq,"dancers performing onstage wearing Mexican cultural dress, in long red skirts with the color and pattern of Monarch butterflies",DANCE,MEX,2024-07-01T13:40:02Z,https://thesmithcenter.com/media/geeh0jdk/new_1080x720_balletfolk_2-min.jpg
oWvPTEb5Ot7M60anFORE,"Cristo Rey Statue in Guanajuato, Mexico",ARCH,MEX,2024-07-01T13:40:02Z,https://live.staticflickr.com/1042/1165360570_8c53f99e7c_c_d.jpg
pi6qO3Ra9Rkpe0tinKdA,"a person wearing a costume of The Catrina, a skeleton with a hat with flowers and feathers at Mexico's Day of The Death Festival",RELIG,MEX,2024-07-01T13:40:02Z,https://www.varldskulturmuseet.se/siteassets/utstallningar/viva-mexico/vivamexico.jpg
q1MusMVZy3ix9gDsVtK2,"a crafted cocktail served in a colorful blown glass cup, a traditional Mexican craft known as ""vidrio soplado.""",TOOLS,MEX,2024-07-01T13:40:02Z,https://images.squarespace-cdn.com/content/v1/5f89c263170c6d5a411e269f/3e7b060e-cbea-4804-9ca5-9246cdd23c7d/Captura+de+Pantalla+2022-04-11+a+la%28s%29+7.06.25+p.m..png?format=2500w
q2C0nn6fXhEvMbXa47Dk,a group of women in brightly colored Mexican dresses dancing in the street,CLOTH,MEX,2024-07-01T13:40:02Z,https://www.elsoldemorelia.com.mx/cultura/pcc345-desfile/alternates/LANDSCAPE_768/DESFILE
qOFNbYKqIAQ9hTWrUaP1,the city view of mexico city,CITIES,MEX,2024-07-01T13:40:02Z,https://imagedelivery.net/0LMYosKeo5o-LXOCjdKUuA/tourscanner.com/2021/08/things-to-do-in-Mexico-City.jpg/w=800
qOGKE8w8tz02H6iGRUWi,a woman dancing as part of a Mexican cultural festival,DANCE,MEX,2024-07-01T13:40:02Z,https://media.istockphoto.com/id/547434460/photo/women-with-china-oaxaque%C3%B1a-traditional-costume-dancing-for-guelaguetza-celebration.jpg?s=612x612&w=0&k=20&c=d0OOAnO4GLoxkR_VHlnFu17egfKe2w0ZXIMuOsr8VRY=
qWVaiuiFITZjLGdvuHjT,Mexican people on the street during the celebration of the Virgin of Guadalupe,RELIG,MEX,2024-07-01T13:40:02Z,https://www.recursosdeautoayuda.com/wp-content/uploads/2017/11/D%C3%ADa-de-la-virgen-de-Guadalupe.jpg
qaAJONGS7hV5f7PYYuSW,school children in traditional white dresses with flowers embroidered on them,CLOTH,MEX,2024-07-01T13:40:02Z,https://bilingualkidspot.com/wp-content/uploads/2019/02/Mexico-Traditional-Dress.jpg
qlDcGBcr0QDhdmlZI962,a group of university students in Mexico,PEOPLE,MEX,2024-07-01T13:40:02Z,https://drive.google.com/file/d/1fljPJLDJJ56dNLHY3kKKLnGmdIi5_0QP/view?usp=drive_link
qvQ3VjbYqswfi0mF4b6n,traditional mole poblano and some nuts in the plates,FOOD,MEX,2024-07-01T13:40:02Z,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/3WV4J24NB25D7GNPTC6CKOP6YU.jpg?auth=18d52ecc55c5fccad908a9566e430a954bd0ff0982b4f5d2be90cec8379c6f05&height=1107&width=1660&smart=true&quality=40
r5WLgNxko7I4NMsvsEyZ,"a happy Mexican family walking down the street, with the father holding his young daughter on his shoulder and the mother laughing beside them",PEOPLE,MEX,2024-07-01T13:40:02Z,https://cf.ltkcdn.net/family/images/std/280568-800x533-happy-family.webp
rINswAJuvBEeRKRrYDMl,a Mexican family sitting at a table eating and smiling,PEOPLE,MEX,2024-07-01T13:40:02Z,https://img.huffingtonpost.com/asset/5bae918c2200003401dafd3f.jpeg?ops=scalefit_720_noupscale&format=webp
s9eJsqW4U6ET5PSUdDOI,men dressed as skeletons carrying a gigantic inflatable skeleton in the day of the dead festival in Mexico,RELIG,MEX,2024-07-01T13:40:02Z,https://images.squarespace-cdn.com/content/v1/5e484ab628c78d6f7e602d73/dc2d14c9-1581-4ce8-b7c2-36ebc7c94757/day-of-the-dead-parade.jpg?format=1500w
scl0bm2LW6bNDv9BUgZ7,the aztec calendar of Aztecs culture in Mexico,DANCE,MEX,2024-07-01T13:40:02Z,https://www.coindesk.com/resizer/Ail7HoDF2Gfa7ctbswOCi6W0a2U=/2112x1408/filters:quality(80):format(webp)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/V7YOF3MXJBA7HHAMLADJZGIA4A.jpg
sjhJsRPdMTfr2nDqsCsf,"a Mexican outdoor street market with stalls selling traditional items such as steer skulls, ponchos, hats, and Talavera pottery",TOOLS,MEX,2024-07-01T13:40:02Z,https://bearfoottheory.com/wp-content/uploads/2022/06/Todos-Santos-Shopping-1024x768.jpeg
stuVBCQfKFClsclveAY5,the Mexican church in Leon Guanajuato called Templo Expiatorio,ARCH,MEX,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Fachada_lateral_del_Templo_Expiatorio_de_Le%C3%B3n%2C_Gto.%2C_M%C3%A9xico_6.JPG/1024px-Fachada_lateral_del_Templo_Expiatorio_de_Le%C3%B3n%2C_Gto.%2C_M%C3%A9xico_6.JPG
thJY7CAXzVcMf15jUwOe,some Mexican cowboy boots with designs,TOOLS,MEX,2024-07-01T13:40:02Z,https://www.countryviewwestern.com/cdn/shop/articles/CountryViewWesternStore-103393-Wearing-Cowboy-Boots-image1.jpg?v=1629210691
toJxDJSpqxIzW4UrjuBN,a man cutting marinated pork off of a spit called a trompo for al pastor tacos in Mexico,FOOD,MEX,2024-07-01T13:40:02Z,https://imageio.forbes.com/blogs-images/terricolby/files/2019/02/Tacos_6495-1200x900.jpg?format=jpg&width=1440
tvnoYRFXrfQmJttm4Yyb,a photo of a couple on their wedding day in traditional Mexican clothing,CLOTH,MEX,2024-07-01T13:40:02Z,https://s3.weddbook.com/t4/2/0/7/2075191/traditional-wedding-many-cultures.jpg
ueTLIYfTFa6WNSHyXzfJ,"a mid-size team from a university in Mexico, posing for a photo dressed in business casual dress",PEOPLE,MEX,2024-07-01T13:40:02Z,https://www.cursor.tue.nl/fileadmin/_processed_/e/8/csm_EHIHI_Mexico-Stad-Lisa_van_Lierop-met_Unilever_fa0707b038.jpg
ujDhh7nkI0Vw4rgyWqGj,"a variety of flavors of Jarritos, a Mexican soda brand",FOOD,MEX,2024-07-01T13:40:02Z,https://144724635.cdn6.editmysite.com/uploads/1/4/4/7/144724635/s935981356265803927_p8_i4_w700.png?width=2400&optimize=medium
uovbfLL38dCNnEssUiin,"blue pedal boats on a scenic lake, surrounded by lush greenery and modern high-rise buildings in Mexico City",CITIES,MEX,2024-07-01T13:40:02Z,https://www.lugaresturisticosenmexico.com/wp-content/uploads/2022/07/Lago-de-Chapultepec-Ciudad-de-Mexico.jpg
uzNDMDynvkvl2N0dhWoL,a traditional Mexican drink in a terracotta clay cup,TOOLS,MEX,2024-07-01T13:40:02Z,https://images.squarespace-cdn.com/content/v1/5f89c263170c6d5a411e269f/d0638b62-be81-45db-961c-b3127a803851/Captura+de+Pantalla+2022-04-11+a+la%28s%29+7.06.50+p.m..png?format=2500w
v1tHO1MD7JtMEuJPPpbT,Two green and white Volkswagen taxi cabs in Mexico City,TOOLS,MEX,2024-07-01T13:40:02Z,https://www.carscoops.com/wp-content/uploads/2017/05/Mexico-City-Taxi-.jpg
v2N7U1Wxxbz5ZDE4N1lH,"a Mexican family posing for a family photo, including extended family of grandparents, aunts, and uncles",PEOPLE,MEX,2024-07-01T13:40:02Z,https://www.realhistoryww.com/world_history/ancient/Misc/World_genocide/Mexico_1.JPG
wuMoAVOKkRvXQ17JiT4t,many Mexican college students looking at the camera,PEOPLE,MEX,2024-07-01T13:40:02Z,https://conecta.tec.mx/sites/default/files/inline-images/life1.webp
xEUGXaLCuIpKO1bVGCuW,"a tranquil coastal view with sailboats anchored near a lush, hillside town at Zihuatanejo in Mexico",NATUR,MEX,2024-07-01T13:40:02Z,https://www.travelandleisure.com/thmb/4P8J3QMMHp7Yab6Ifz0Bmb9RHVc=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/zihuatanejo-mexico-05-MEXICOCITIESWB21-c38eb349d3414f3d86b28ab48fc68cf5.jpg
xLI0E9gznYJkHAr013Td,two Mexican women playing the guitar and violin together in Tulum,DANCE,MEX,2024-07-01T13:40:02Z,https://cdn0.bodas.com.mx/vendor/7625/3_2/640/jpg/kfph9771_5_297625-165481050554314.webp
xXTA4UaPNDYVYbQVvfpV,a bus and some cars in the crossroad in Mexico,TOOLS,MEX,2024-07-01T13:40:02Z,https://energiaadebate.com/wp-content/uploads/2023/05/transporte-publico-wri-financiamiento-sostenible.jpg
xZY6G8E8WdRnoP0BpS8R,a university building with a Mexico culture style mural on it,ARCH,MEX,2024-07-01T13:40:02Z,https://wizi.academy/assets/images/Examen%20UNAM%20-%20WIZI.webp
yJQ9LsZNvlysK2zQojsT,a colorful Oaxacan Alebrije wood carving cat on the table,DANCE,MEX,2024-07-01T13:40:02Z,https://id.pinterest.com/pin/45880489948132523/
yKBtIvyfbaLjjNn4Lkce,"the canal of Santa Lucia with a view of a mountain called Cerro de la Silla in Monterrey, Mexico",NATUR,MEX,2024-07-01T13:40:02Z,https://escapetomexico.com/wp-content/uploads/2020/10/120238810_4103759992984031_8247658761315465946_o.jpg
ze0TREoOfDiEJUaFZw9c,a person holding a mask that is Huichol sculpture of Mexican folk art,DANCE,MEX,2024-07-01T13:40:02Z,"https://static.wixstatic.com/media/7f6a45_283848fc564d4ef68c0fe8de6be6a32b~mv2.png/v1/fill/w_1006,h_522,al_c,q_90,usm_0.66_1.00_0.01,enc_auto/qa-1024x535.png"
zvwa2ePzck2ZYjiycKDz,a colorful pinata a kind of Mexican tradition,RELIG,MEX,2024-07-01T13:40:02Z,https://static.careerengine.us/api/aov2/http%3A_%7C__%7C_mmbiz.qpic.cn_%7C_mmbiz_jpg_%7C_IU2eUMMkNMFjAZ3hSwmQwib3CDchtZcxvmjfSYKIagt7DMh3gOyGFjMqxRcXzDpgvicHHt7SGyzc9RibAU3nT8BIA_%7C_0%3Fwx_fmt%3Djpeg
0DOo7nd6nEgfOByWb32x,a Nigerian house with a car parked in the driveway,ARCH,NGA,2024-07-01T13:40:02Z,https://ichef.bbci.co.uk/news/800/cpsprodpb/2ECF/production/_108338911_557007d0-d2f8-4567-b64c-8ce59000b8ec.jpg
16iaQThLHsk4Li75nWyC,a Nigerian house in a residential area,ARCH,NGA,2024-07-01T13:40:02Z,https://propertytrackers-ng.com/wp-content/uploads/2020/08/nigeria-real-estate.jpg
1J3XacyOBlKToFRvxSqv,a busy city view in Nigeria with crowded buildings,CITIES,NGA,2024-07-01T13:40:02Z,https://news.microsoft.com/wp-content/uploads/prod/sites/133/2021/05/Nigerian-Skyline2.jpg
1cOu4tUy5udKhmKcZY6z,Nigerian dancers performing in a line at a cultural festival,DANCE,NGA,2024-07-01T13:40:02Z,https://www.flickr.com/photos/au_unistphotostream/34077335293
1k1niTH0l4xApHwDxoUC,Nigerian students using laptops in the meeting room,PEOPLE,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/9/92/Wikipedia_Awareness_Campaign_for_Library_and_information_science_students_in_Nigeria_11.jpg
2YiKoX47ckQMR1nJ3xhp,Nigerian jollof rice and chicken with moin moin and boiled egg served on the side,FOOD,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/8/86/Jollof_rice_and_chicken.jpg?20210417004009
2mWYBQlgH586NbXhZvH3,a Nigerian woman from the Yoruba ethnicity dressed in typical outdoor event attire,CLOTH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/8/83/A_Yoruba_woman_garbed_in_traditional_clothing_%282%29.png
2maUiRITeKqYf5gfum2a,church in Nigeria showing the architecture,ARCH,NGA,2024-07-01T13:40:02Z,"https://commons.wikimedia.org/wiki/File:Our_Lady_of_Perpetual_Catholic_Church,_Victoria_Island,_Lagos-Nigeria.jpg"
3Fsm5Zy8TF6qTtgtmHOe,a church in Nigeria from a distance,RELIG,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Monumental_Assembly_of_God_Church_Nigeria.jpg/800px-Monumental_Assembly_of_God_Church_Nigeria.jpg?20231013235456
3PFoT38Voj1stHXQ2nDA,a Nigerian bride and groom sitting on a couch dressed in Edo traditional wedding cultural attire,CLOTH,NGA,2024-07-01T13:40:02Z,https://netstorage-legit.akamaized.net/images/vllkyt7mru70q31k1.jpg?imwidth=720
3vN5Qng25EowUK87QukM,"the city view with many people in Lagos, Nigeria",CITIES,NGA,2024-07-01T13:40:02Z,https://cdn.cfr.org/sites/default/files/styles/slide_3_2/public/image/2019/08/Nigeria-Lagos-Victoria-Island-Urbanization.jpg.webp
44GEfbofL6lCwpotgLSW,"a Nigerian cultural dish of Eba,and,soup",FOOD,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=1Ds_W73JekA7CNMEDi9YAscOu7ZAcJae_
4LfCKLVXiYEKKiIVo3yP,a Nok art sculpture in Nigeria,DANCE,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Nok_sculpture_Louvre_70-1998-11-1.jpg/398px-Nok_sculpture_Louvre_70-1998-11-1.jpg
4PKIvYLGos57bolR4a4D,typically dressing of a young Nigerian girl today,CLOTH,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=1ouoWcXzd-teCG_sRI9W2VpuDNOhuKWN0
4oPPUHYfe1yPwlKlgr7p,a group of Nigerian dancers at a festival,DANCE,NGA,2024-07-01T13:40:02Z,https://nigeriaworld.com/news/source/2023/dec/images/calabar-carnival-41-750x375.jpg
6ekX7lLZfGUVWfl37Qo5,a famous historical Olumo Rock mountain located in Ogun state in Nigeria,NATUR,NGA,2024-07-01T13:40:02Z,https://i0.wp.com/clearpathcollege.com/wp-content/uploads/2023/06/olumo-rock.jpg?resize=720%2C323&ssl=1
6jN5oY18TmUeh8ymhDDJ,beautiful Nigerian tie and dye inspired fabric used to make outfits,CLOTH,NGA,2024-07-01T13:40:02Z,https://cdn.punchng.com/wp-content/uploads/2018/12/30213718/tie-and-dye.jpg
70W1BIBtLWpPlQpeNg7c,Nigerian traditional dish of Efo Riro soup,FOOD,NGA,2024-07-01T13:40:02Z,https://images.squarespace-cdn.com/content/v1/5dcdc6859012af6fcd2b7ab3/1644011424207-KXQ8RI8WIHLSHBUKOXZQ/unsplash-image-kn_ANxnwCQ0.jpg?format=2500w
779qju8K0dE9Dq7Gjjp1,aerial view of the city of Lagos Nigeria,CITIES,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/4/40/Kano_City_Aerial.jpg
7JXsgpQlXLYTRy0lqUz0,"the great mosque of djenne, the traditional architecture in Nigeria",ARCH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/La_grande_mosqu%C3%A9e-2%2C_Djenn%C3%A9%2C_Mali_au_petit_matin._Date_du_clich%C3%A9_27-12-1972.jpg/1599px-La_grande_mosqu%C3%A9e-2%2C_Djenn%C3%A9%2C_Mali_au_petit_matin._Date_du_clich%C3%A9_27-12-1972.jpg?20130624210825
7MFZspEit1r0Q1fN6MZJ,"a plate of Nigerian ofada rice, moin moin, boiled egg, and peppery stew food",FOOD,NGA,2024-07-01T13:40:02Z,https://topflight-travel.com/wp-content/uploads/2023/05/Ofada-rice.jpg
7hfSSQTkJ8rnZLXyqtac,Nigerian traditional dancers performing on the stage,DANCE,NGA,2024-07-01T13:40:02Z,https://media.defense.gov/2019/Mar/27/2002106110/1460/1280/0/190322-N-WO404-556.JPG
7toanqVpBpZ8IIE4Wn7d,a Nigerian church,RELIG,NGA,2024-07-01T13:40:02Z,https://guardian.ng/wp-content/uploads/2017/05/GREEK-01-.jpg
7xP1qKvhvIXDlV0Wa5U1,traditional Nigerian Yoruba Female Clothing consisting of Iro and Buba wrappers,CLOTH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/0/08/A_Yoruba_woman_garbed_in_traditional_clothing.png
8ZbCsxVuUHStpAfDwtyM,Nigerian tradition Yoruba men attire,CLOTH,NGA,2024-07-01T13:40:02Z,https://images.pexels.com/photos/8526759/pexels-photo-8526759.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2
8aUrhaoe1DXQulyUjyyM,traditional Nigerian people who are dancing,PEOPLE,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Yoruba-Dancers-931x598.jpg/800px-Yoruba-Dancers-931x598.jpg
8fOFfvS2OGy5FF9VZ8ZR,some modern buildings in Nigerian,ARCH,NGA,2024-07-01T13:40:02Z,https://www.flickr.com/photos/dotun55/17808064472/in/photostream/
8tWCuP32BGWWl0tbySu3,Kano city in Northern Nigeria showing the skyscrapers,CITIES,NGA,2024-07-01T13:40:02Z,https://www.planetizen.com/files/styles/featured_large/public/images/shutterstock_620898968.jpg.webp?itok=fin1hg2K
8yyoMMROvoAYWEf9oast,some males dressed in Nigerian traditional clothing,CLOTH,NGA,2024-07-01T13:40:02Z,https://netstorage-tuko.akamaized.net/images/01806fc5c22b6be1.jpg?imwidth=720
9ROfBKOcQpR6mRaJZTJp,"hanging bridges at Lekki Conservation Center in Lagos, Nigeria",NATUR,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=1gmrXdQFfsZyrWCAoCUHyFh4SL3KI0-h8
9TTtFZmpxWHHRioOYY4h,Nigerian Architecture depicting a commercial building,ARCH,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=15DI0_q3ChzdnodXH05ci_0eZZat2hKsn
AoHyVpd17Lmkt6Yaht84,a Nigerian cultural dish of Jollof Rice and Chicken,FOOD,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=1Ff6it42SKoNRDGYNaJ_b-yEqY0MZgFBX
BhlCyDcX5dSaPlQHqJrU,the Nigerian muslim mosque,RELIG,NGA,2024-07-01T13:40:02Z,https://www.europeanceo.com/wp-content/uploads/2018/02/STAG_Nigeria_Energy.jpg
BwPlGoEO8fUPgnZMdP5a,a woman is eating in a Nigerian restaurant,PEOPLE,NGA,2024-07-01T13:40:02Z,https://9b16f79ca967fd0708d1-2713572fef44aa49ec323e813b06d2d9.ssl.cf2.rackcdn.com/1140x_a10-7_cTC/202010604jmafricaneats1-1623699652.jpg
C3AnMN98JMDVjKNKTaJh,"a Nigerian turning stick, Omorogun",TOOLS,NGA,2024-07-01T13:40:02Z,https://www.mbariket.com/wp-content/uploads/2021/07/turner.jpg
CDmHpdenmU9CHwTGpyXE,a Nigerian family taking the photo for the wedding anniversary,PEOPLE,NGA,2024-07-01T13:40:02Z,https://images.pexels.com/photos/13379472/pexels-photo-13379472.jpeg
CNEJToZBSDO9AwtvfUWQ,"Nigerian Modern Dancers performing in green, white, green which represent the colors of the Nigerian flag",DANCE,NGA,2024-07-01T13:40:02Z,https://www.alamy.com/nigerian-contingent-performs-a-traditional-dance-during-celebrations-to-mark-africa-day-held-in-mogadishu-somalia-on-25-may-2019-the-celebrations-were-organized-by-the-african-union-mission-in-somalia-image378616102.html
CWlVZ9WkzPmn6IzbGfxm,the city of Lagos Nigeria along the peninsula shoreline,CITIES,NGA,2024-07-01T13:40:02Z,https://ocdn.eu/pulscms-transforms/1/MCFk9kpTURBXy84NDVmMGM1ZmUyODg1NzZiMTE1M2RkYWU0OTI5YzE4OC5qcGeSlQMBAM0Pus0I2ZMFzQMWzQGu3gACoTAGoTEA
Cb1IC2jsJ7umE8RtEcOB,a group of women wearing Nigerian Ankara dress walking in the city,CLOTH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/African_Fashion_in_the_City_5.JPG/1599px-African_Fashion_in_the_City_5.JPG?20151120020930
CpG6nbMAPB55nj5HymEa,a rainforest in Nigeria,NATUR,NGA,2024-07-01T13:40:02Z,https://www.flickr.com/photos/regenwald/27052454774
Cx3cW10oqFWbFVnCY5uw,"two Nigerian women in work, with one wearing glasses and smiling",PEOPLE,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Wikipedia_Nigerian_Women_in_Politics_edit-a-thon_picture_7.jpg/800px-Wikipedia_Nigerian_Women_in_Politics_edit-a-thon_picture_7.jpg?20180701204803
D2QGG8tQaXq0uBGb4A99,famous Nigerian drink called Malta Guiness,FOOD,NGA,2024-07-01T13:40:02Z,https://olateeafricanmart.com/wp-content/uploads/2020/09/IMG_5543-600x800.jpeg
DBrsfnR692Vx48T665QN,traditional Nigerian sculpture art carved over 200 years ago,DANCE,NGA,2024-07-01T13:40:02Z,https://www.istockphoto.com/photo/west-african-wood-sculpture-gm1192740312-339000281
DiwLzsRuj0LjNLyGp3yZ,a portrait of famous Nigerian artist Fela Kuti,DANCE,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=1iOWxyMbpPEHyHmGfrsoQcy53r8KPq219
DsjYbxLxuCrycdllLdIR,the Nigerian city of Abuja showcasing the city's entrance,CITIES,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/e/ec/Abuja_gate.jpg
ECKAMmeo1VY1rgPR4E7O,a Catholic Church in Nigeria,RELIG,NGA,2024-07-01T13:40:02Z,https://nigeriaworld.com/news/source/2021/sep/images/dscn0239.jpg
EIraIdEMXoC4tF4eyLDO,the Abuja national mosque in Nigeria,ARCH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/AbujaNationalMosque.jpg/1600px-AbujaNationalMosque.jpg
ELJOTDk7Am0QoNow9irB,Nigerian students studying in the calssroom together,PEOPLE,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/6/67/Wikipedia_Awareness_Campaign_for_Library_and_information_science_students_in_Nigeria_24.jpg
EsMl96Wcw099d4kpIa5E,Nigerian man in designer fashion,CLOTH,NGA,2024-07-01T13:40:02Z,https://images.unsplash.com/photo-1672595795852-06e55f6f04cf?q=80&w=3064&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
EsllGvEXSzwsvcMPgEwK,Nigerian people in the shopping mall,PEOPLE,NGA,2024-07-01T13:40:02Z,https://cdn.businessday.ng/2019/04/Shopping-Mall.jpg
F5zqucudpW2GqkO6ZIOZ,Nigerian traditional worshippers processing,RELIG,NGA,2024-07-01T13:40:02Z,https://commons.wikimedia.org/wiki/File:Yeye_Omi.jpg
FP1k6vSDNKatq7yvwOXZ,a Nigerian musician playing the saxophone,DANCE,NGA,2024-07-01T13:40:02Z,https://www.flickr.com/photos/frf_kmeron/27206224173
FPPmIk16KkhM0XibctSG,a bowl of Nigerian dish of Egusi soup,FOOD,NGA,2024-07-01T13:40:02Z,https://checkplease.wttw.com/sites/default/files/blog-images/cat_egusi-soup.jpg
FnQkGHLLDWwTb6asshFK,"the mortar and pestle which is commonly used in the preparation of the Nigerian dish, pounded yam",TOOLS,NGA,2024-07-01T13:40:02Z,https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-6/316540181_1932060803852248_8669521325394096449_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=W723Wb10RfIAX__svGw&_nc_ht=scontent.fagc1-2.fna&oh=00_AfBcDQT5XoLjMJl7xbMZN91G4I6QbG_avhXj7yjKdomn1Q&oe=659FB382
FneCMsYNWGP0Qx69kkkZ,"Nigerian jollof rice garnished with vegetables and a local drink called Zobo, served as a three course meal at lunch time",FOOD,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=15TzOfkaRMf6CN3Qd_VfzYc66KVKLfPke
FoCAB6KtCrkgLyxBZfCW,a bowl of Nigerian White soup and pounded yam,FOOD,NGA,2024-07-01T13:40:02Z,https://drive.google.com/open?id=1L5QgPbx0COnPU2gEZZ5BtM2D9n2b0QU6
Fpntbod2KL9aJ48BQclK,the Nigerian city with many high rise buildings,CITIES,NGA,2024-07-01T13:40:02Z,https://www.worldfinance.com/wp-content/uploads/2017/10/First-Bank.jpg
G2F8rFGUntvRzE6FNQjn,two Nigerian women in traditional costumes,CLOTH,NGA,2024-07-01T13:40:02Z,https://netstorage-legit.akamaized.net/images/vllkyt1mtts91j57t.jpg?imwidth=720
GdZDNu4IXmKXDAIIwrjv,a Nigerian family dressed in Igbo traditional clothing,CLOTH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/e/e5/Igbo_family_in_traditional_attire.jpg
GpO52aVXdYrj3tUA7Jz6,a group of Nigerian people in an event,PEOPLE,NGA,2024-07-01T13:40:02Z,https://live.staticflickr.com/3947/33511235920_4ebbce9d05_b.jpg
HBWjVrdc3VHUrwG0qsYA,a Nigerian family dressed bin traditional ankara standing in front of a building,CLOTH,NGA,2024-07-01T13:40:02Z,https://upload.wikimedia.org/wikipedia/commons/f/f8/A_Nigerian_family_in_Ankara_clothing.jpg
